loss;epoch;iteration;global_iteration
0.03736992925405502;0;192;192
0.1500166356563568;0;193;193
1.0767736434936523;0;194;194
0.04201824218034744;0;195;195
0.12827655673027039;0;196;196
0.184269517660141;0;197;197
0.1167232021689415;0;198;198
0.10926162451505661;0;199;199
0.08782333880662918;0;200;200
0.1290142685174942;0;201;201
0.1646844446659088;0;202;202
0.1257764846086502;0;203;203
0.31536924839019775;0;204;204
0.2549995183944702;0;205;205
0.08824340999126434;0;206;206
0.09620657563209534;0;207;207
0.3530086278915405;0;208;208
0.6430109739303589;0;209;209
0.16087231040000916;0;210;210
0.3259066939353943;0;211;211
0.2715935707092285;0;212;212
0.1055087149143219;0;213;213
0.3814745545387268;0;214;214
0.15639324486255646;0;215;215
0.21526111662387848;0;216;216
0.1069590151309967;0;217;217
0.13519300520420074;0;218;218
0.07328126579523087;0;219;219
0.09337713569402695;0;220;220
0.29996243119239807;0;221;221
0.13864687085151672;0;222;222
0.10499510914087296;0;223;223
0.0686705932021141;0;224;224
0.04775267094373703;0;225;225
0.9770419597625732;0;226;226
0.031895194202661514;0;227;227
0.18059977889060974;0;228;228
0.07450339943170547;0;229;229
0.14499162137508392;0;230;230
0.06107468158006668;0;231;231
0.1904239058494568;0;232;232
0.3049848973751068;0;233;233
0.10121050477027893;0;234;234
0.20788034796714783;0;235;235
0.09265562146902084;0;236;236
0.24365252256393433;0;237;237
0.8406092524528503;0;238;238
0.030551038682460785;0;239;239
0.9374849200248718;0;240;240
0.38572144508361816;0;241;241
0.1231524795293808;0;242;242
0.3453997075557709;0;243;243
0.23598390817642212;0;244;244
0.07232404500246048;0;245;245
0.050919920206069946;0;246;246
0.10912356525659561;0;247;247
0.03773137554526329;0;248;248
0.29684197902679443;0;249;249
0.27797138690948486;0;250;250
0.227759450674057;0;251;251
0.12258465588092804;0;252;252
0.08304248005151749;0;253;253
0.1111336201429367;0;254;254
0.11134597659111023;0;255;255
0.030909860506653786;0;256;256
0.5162197947502136;0;257;257
0.3230742812156677;0;258;258
0.11112619191408157;0;259;259
0.05585457757115364;0;260;260
0.15929284691810608;0;261;261
0.08539208024740219;0;262;262
0.1752517819404602;0;263;263
0.11980965733528137;0;264;264
0.06193821132183075;0;265;265
0.08290120959281921;0;266;266
0.11594269424676895;0;267;267
0.15130497515201569;0;268;268
0.2694035768508911;0;269;269
0.06242460384964943;0;270;270
0.09583397954702377;0;271;271
0.32290515303611755;0;272;272
0.1681988388299942;0;273;273
0.25253283977508545;0;274;274
0.11191844940185547;0;275;275
0.11722982674837112;0;276;276
0.06465461105108261;0;277;277
0.08199656754732132;0;278;278
0.026136791333556175;0;279;279
0.06046368181705475;0;280;280
0.11121678352355957;0;281;281
0.07364079356193542;0;282;282
0.30604544281959534;0;283;283
0.09239942580461502;0;284;284
0.04575030505657196;0;285;285
0.07265639305114746;0;286;286
0.7534217238426208;0;287;287
0.2495388388633728;0;288;288
0.17222584784030914;0;289;289
0.30940550565719604;0;290;290
0.10390625894069672;0;291;291
0.0860629603266716;0;292;292
0.13080695271492004;0;293;293
0.061306823045015335;0;294;294
0.11645036935806274;0;295;295
0.15906614065170288;0;296;296
0.08532291650772095;0;297;297
0.2036038488149643;0;298;298
0.06505441665649414;0;299;299
0.4970187544822693;0;300;300
0.0915321484208107;0;301;301
0.04564347490668297;0;302;302
0.3948621451854706;0;303;303
0.2879648804664612;0;304;304
0.08942995220422745;0;305;305
0.4041765332221985;0;306;306
0.21924269199371338;0;307;307
0.023033462464809418;0;308;308
0.1105068251490593;0;309;309
0.0959070697426796;0;310;310
0.0391729474067688;0;311;311
0.11262525618076324;0;312;312
0.06373918801546097;0;313;313
0.05853380635380745;0;314;314
0.05416552722454071;0;315;315
0.3440496623516083;0;316;316
0.07223862409591675;0;317;317
0.6342144012451172;0;318;318
0.14536291360855103;0;319;319
0.1742510199546814;0;320;320
0.1873258650302887;0;321;321
0.14677134156227112;0;322;322
0.12011944502592087;0;323;323
0.2044358253479004;0;324;324
0.021888073533773422;0;325;325
0.35134246945381165;0;326;326
0.2187381535768509;0;327;327
0.13020938634872437;0;328;328
0.1336897909641266;0;329;329
0.056456755846738815;0;330;330
0.1664983332157135;0;331;331
0.17562228441238403;0;332;332
0.2667788565158844;0;333;333
0.5435404777526855;0;334;334
0.045486077666282654;0;335;335
0.24755710363388062;0;336;336
0.2503184676170349;0;337;337
0.24324841797351837;0;338;338
0.025887927040457726;0;339;339
0.0726718157529831;0;340;340
0.026331204921007156;0;341;341
0.031184036284685135;0;342;342
0.16137413680553436;0;343;343
0.16916991770267487;0;344;344
0.19953566789627075;0;345;345
0.07662887871265411;0;346;346
0.05044989660382271;0;347;347
0.032262153923511505;0;348;348
0.18355756998062134;0;349;349
0.17045709490776062;0;350;350
0.06314548850059509;0;351;351
0.19541046023368835;0;352;352
0.08168987929821014;0;353;353
0.04992916062474251;0;354;354
0.12261239439249039;0;355;355
0.19121915102005005;0;356;356
0.21378165483474731;0;357;357
0.031142018735408783;0;358;358
0.14612409472465515;0;359;359
0.049104221165180206;0;360;360
0.03265560790896416;0;361;361
0.13996371626853943;0;362;362
0.15395396947860718;0;363;363
0.2323315143585205;0;364;364
0.029122503474354744;0;365;365
0.15224750339984894;0;366;366
0.017772866412997246;0;367;367
0.013034472241997719;0;368;368
0.14374761283397675;0;369;369
0.05156707018613815;0;370;370
0.6444602608680725;0;371;371
0.012949829921126366;0;372;372
0.04271034896373749;0;373;373
0.33526355028152466;0;374;374
0.040724977850914;0;375;375
0.4685978889465332;0;376;376
0.11988715082406998;0;377;377
0.14900590479373932;0;378;378
0.24018952250480652;0;379;379
0.23786817491054535;0;380;380
0.2225305736064911;0;381;381
0.44719067215919495;0;382;382
0.2874046266078949;0;383;383
0.19628746807575226;0;384;384
0.1469666063785553;0;385;385
0.33750706911087036;0;386;386
0.11210191249847412;0;387;387
0.15996912121772766;0;388;388
0.18520088493824005;0;389;389
0.06440764665603638;0;390;390
0.08538323640823364;0;391;391
0.053102023899555206;0;392;392
0.2957725524902344;0;393;393
0.25506776571273804;0;394;394
0.0899549126625061;0;395;395
0.03456137329339981;0;396;396
0.15811903774738312;0;397;397
0.1523609310388565;0;398;398
0.09875156730413437;0;399;399
0.3104182481765747;0;400;400
0.27144351601600647;0;401;401
0.06120087206363678;0;402;402
0.07592955231666565;0;403;403
0.40171581506729126;0;404;404
0.2129715383052826;0;405;405
0.32787320017814636;0;406;406
0.024015650153160095;0;407;407
0.11436565220355988;0;408;408
0.1755472868680954;0;409;409
0.324984610080719;0;410;410
0.26931995153427124;0;411;411
0.087929867208004;0;412;412
0.23604927957057953;0;413;413
0.01541929692029953;0;414;414
0.9461367130279541;0;415;415
0.3219566345214844;0;416;416
0.2814406752586365;0;417;417
0.1930094063282013;0;418;418
0.31050658226013184;0;419;419
0.08664156496524811;0;420;420
0.09601356834173203;0;421;421
0.07595212757587433;0;422;422
0.127256840467453;0;423;423
0.281725138425827;0;424;424
0.15472626686096191;0;425;425
0.08622823655605316;0;426;426
0.12366315722465515;0;427;427
0.08736470341682434;0;428;428
0.10471168160438538;0;429;429
0.09472612291574478;0;430;430
0.061916425824165344;0;431;431
0.2157813161611557;0;432;432
0.16156074404716492;0;433;433
0.12937088310718536;0;434;434
0.06214621663093567;0;435;435
0.03829846531152725;0;436;436
0.0602276511490345;0;437;437
0.025143727660179138;0;438;438
0.08756519854068756;0;439;439
0.033290982246398926;0;440;440
0.11505456268787384;0;441;441
0.05609498172998428;0;442;442
0.28978314995765686;0;443;443
0.1373506635427475;0;444;444
0.08568726480007172;0;445;445
0.21668624877929688;0;446;446
0.1739014834165573;0;447;447
0.04837295040488243;0;448;448
0.3877464830875397;0;449;449
0.07079735398292542;0;450;450
0.04947536811232567;0;451;451
0.04068545997142792;0;452;452
0.08166434615850449;0;453;453
0.12638282775878906;0;454;454
0.05890289321541786;0;455;455
0.9752860069274902;0;456;456
0.046581853181123734;0;457;457
0.0153573639690876;0;458;458
0.048288408666849136;0;459;459
0.03700440376996994;0;460;460
0.01691790297627449;0;461;461
0.023454949259757996;0;462;462
0.079398013651371;0;463;463
0.1490459144115448;0;464;464
0.021635793149471283;0;465;465
0.10203906148672104;0;466;466
0.0837646871805191;0;467;467
0.15369856357574463;0;468;468
0.10328812152147293;0;469;469
0.03748536482453346;0;470;470
0.14186029136180878;0;471;471
0.28542065620422363;0;472;472
0.1161496639251709;0;473;473
0.059954285621643066;0;474;474
0.007062489632517099;0;475;475
0.1928728222846985;0;476;476
0.7159600257873535;0;477;477
0.4021005630493164;0;478;478
0.045192357152700424;0;479;479
0.07712186872959137;0;480;480
0.08669446408748627;0;481;481
0.014765191823244095;0;482;482
0.3022225797176361;0;483;483
0.9570708870887756;0;484;484
0.20294798910617828;0;485;485
0.030063442885875702;0;486;486
0.21433065831661224;0;487;487
1.385542869567871;0;488;488
0.018521249294281006;0;489;489
0.032591283321380615;0;490;490
0.20819027721881866;0;491;491
0.2289380133152008;0;492;492
0.0448983795940876;0;493;493
0.04077153652906418;0;494;494
0.01905870996415615;0;495;495
0.06208662688732147;0;496;496
0.04499971494078636;0;497;497
0.09054676443338394;0;498;498
0.04290018975734711;0;499;499
0.06866605579853058;0;500;500
0.037359096109867096;0;501;501
0.19492165744304657;0;502;502
0.18266421556472778;0;503;503
0.31067612767219543;0;504;504
0.1145113855600357;0;505;505
0.10909146815538406;0;506;506
0.07487069070339203;0;507;507
0.952506959438324;0;508;508
0.025019658729434013;0;509;509
0.012796666473150253;0;510;510
0.45067256689071655;0;511;511
0.05186540633440018;0;512;512
0.07344619929790497;0;513;513
0.5032531023025513;0;514;514
0.14787665009498596;0;515;515
0.24628087878227234;0;516;516
0.11372648179531097;0;517;517
0.07954704761505127;0;518;518
0.041266556829214096;0;519;519
0.2730860114097595;0;520;520
0.10658092051744461;0;521;521
0.021581605076789856;0;522;522
0.09068479388952255;0;523;523
0.053949370980262756;0;524;524
0.08849726617336273;0;525;525
0.1761888563632965;0;526;526
0.1342126727104187;0;527;527
0.011876527220010757;0;528;528
0.027404585853219032;0;529;529
0.09008832275867462;0;530;530
0.010290749371051788;0;531;531
0.07800766825675964;0;532;532
0.08088656514883041;0;533;533
0.10510209947824478;0;534;534
0.37897789478302;0;535;535
0.03264247998595238;0;536;536
0.1453905552625656;0;537;537
0.2181386947631836;0;538;538
0.0398164838552475;0;539;539
0.03544707968831062;0;540;540
0.012383081018924713;0;541;541
0.0585160106420517;0;542;542
0.05373410880565643;0;543;543
0.04283633083105087;0;544;544
0.0074751051142811775;0;545;545
0.018398383632302284;0;546;546
0.08250268548727036;0;547;547
0.28139615058898926;0;548;548
0.11707733571529388;0;549;549
0.22484412789344788;0;550;550
0.7976275682449341;0;551;551
0.08070878684520721;0;552;552
0.5656596422195435;0;553;553
0.18877330422401428;0;554;554
0.022066103294491768;0;555;555
0.06427313387393951;0;556;556
0.061845481395721436;0;557;557
0.05380428954958916;0;558;558
0.04469936713576317;0;559;559
0.19361379742622375;0;560;560
0.021998874843120575;0;561;561
0.10491307824850082;0;562;562
0.10883527994155884;0;563;563
0.18531616032123566;0;564;564
0.05829344689846039;0;565;565
0.11855250597000122;0;566;566
0.09140907227993011;0;567;567
0.0755651444196701;0;568;568
0.14609485864639282;0;569;569
0.10273952037096024;0;570;570
0.1309794783592224;0;571;571
0.049151401966810226;0;572;572
0.4847763478755951;0;573;573
1.7188635987767456e+28;0;574;574
0.10888971388339996;0;575;575
0.30507904291152954;0;576;576
0.139657124876976;0;577;577
0.1620146632194519;0;578;578
0.2009231597185135;0;579;579
0.04642088711261749;0;580;580
0.02170724794268608;0;581;581
0.3165512681007385;0;582;582
0.2110232412815094;0;583;583
0.22950802743434906;0;584;584
0.02772199921309948;0;585;585
0.0293220654129982;0;586;586
0.06684757024049759;0;587;587
0.0755552127957344;0;588;588
0.019215643405914307;0;589;589
0.23827248811721802;0;590;590
0.01720494218170643;0;591;591
0.031597673892974854;0;592;592
0.08766838908195496;0;593;593
0.26697424054145813;0;594;594
0.0070255221799016;0;595;595
0.5821545124053955;0;596;596
0.2718152105808258;0;597;597
0.07319176197052002;0;598;598
0.1445561796426773;0;599;599
0.04924199730157852;0;600;600
0.16305221617221832;0;601;601
0.05068046599626541;0;602;602
0.15864968299865723;0;603;603
0.1396421641111374;0;604;604
0.06281086802482605;0;605;605
0.18621063232421875;0;606;606
0.765937864780426;0;607;607
0.5936902761459351;0;608;608
0.039523765444755554;0;609;609
0.06973741948604584;0;610;610
0.11555163562297821;0;611;611
1.0088350772857666;0;612;612
0.15264542400836945;0;613;613
0.06992258876562119;0;614;614
0.07982343435287476;0;615;615
0.06649675965309143;0;616;616
0.23669786751270294;0;617;617
0.15994460880756378;0;618;618
0.35740330815315247;0;619;619
0.12999102473258972;0;620;620
0.34133824706077576;0;621;621
0.03955385833978653;0;622;622
0.17132359743118286;0;623;623
0.29907307028770447;0;624;624
0.14255300164222717;0;625;625
0.13749586045742035;0;626;626
0.30649563670158386;0;627;627
0.06041114032268524;0;628;628
0.029679235070943832;0;629;629
0.17917345464229584;0;630;630
0.02178717963397503;0;631;631
0.8376222252845764;0;632;632
0.0682704821228981;0;633;633
0.15334701538085938;0;634;634
0.05287524312734604;0;635;635
0.020366467535495758;0;636;636
0.034162476658821106;0;637;637
0.048160895705223083;0;638;638
0.35962939262390137;0;639;639
0.10787937045097351;0;640;640
0.13762648403644562;0;641;641
0.011119643226265907;0;642;642
0.16194666922092438;0;643;643
0.0548320896923542;0;644;644
0.021639252081513405;0;645;645
0.08596900850534439;0;646;646
0.42525947093963623;0;647;647
0.6759428381919861;0;648;648
0.4936787188053131;0;649;649
0.03796364739537239;0;650;650
0.12391182780265808;0;651;651
0.10992870479822159;0;652;652
0.19896575808525085;0;653;653
0.06626209616661072;0;654;654
0.23600132763385773;0;655;655
0.022557798773050308;0;656;656
0.48902738094329834;0;657;657
0.05916585028171539;0;658;658
0.15749838948249817;0;659;659
0.10827438533306122;0;660;660
0.0609353743493557;0;661;661
0.05878187343478203;0;662;662
0.08400408923625946;0;663;663
0.2642897069454193;0;664;664
0.2726527154445648;0;665;665
0.12902334332466125;0;666;666
0.08308152109384537;0;667;667
0.0509084090590477;0;668;668
0.5949906706809998;0;669;669
0.9414240121841431;0;670;670
0.013905353844165802;0;671;671
0.04217291623353958;0;672;672
0.24409642815589905;0;673;673
0.028180906549096107;0;674;674
0.07847581803798676;0;675;675
0.09548100084066391;0;676;676
0.7099612951278687;0;677;677
0.03239275515079498;0;678;678
0.08031212538480759;0;679;679
0.034097179770469666;0;680;680
0.01687394268810749;0;681;681
0.03997329995036125;0;682;682
0.04759834706783295;0;683;683
0.3916756212711334;0;684;684
0.041274141520261765;0;685;685
0.19824686646461487;0;686;686
0.006393413059413433;0;687;687
0.020563490688800812;0;688;688
0.028394823893904686;0;689;689
0.14227713644504547;0;690;690
0.0775812566280365;0;691;691
0.1744844615459442;0;692;692
0.0159755889326334;0;693;693
0.12737369537353516;0;694;694
0.06915782392024994;0;695;695
0.08178804069757462;0;696;696
0.2660919427871704;0;697;697
0.6101162433624268;0;698;698
0.06509482860565186;0;699;699
0.03627078980207443;0;700;700
0.7688971757888794;0;701;701
0.19682887196540833;0;702;702
0.07085049152374268;0;703;703
0.05796534940600395;0;704;704
0.0245912317186594;0;705;705
0.00971236638724804;0;706;706
0.05720730870962143;0;707;707
0.19272570312023163;0;708;708
0.02571200579404831;0;709;709
0.19219692051410675;0;710;710
0.3264714479446411;0;711;711
0.09379135072231293;0;712;712
0.012592860497534275;0;713;713
0.01000121608376503;0;714;714
0.08196401596069336;0;715;715
0.02669735811650753;0;716;716
0.027293739840388298;0;717;717
0.05490732192993164;0;718;718
0.018350915983319283;0;719;719
0.09273581206798553;0;720;720
0.05914391577243805;0;721;721
0.2921397089958191;0;722;722
0.1261490285396576;0;723;723
0.00831538438796997;0;724;724
0.006935669109225273;0;725;725
0.16101884841918945;0;726;726
0.04567761346697807;0;727;727
0.045381974428892136;0;728;728
0.032653480768203735;0;729;729
0.02073567733168602;0;730;730
0.6510487794876099;0;731;731
0.008782757446169853;0;732;732
0.08442933112382889;0;733;733
0.009401664137840271;0;734;734
0.017013439908623695;0;735;735
0.02776259183883667;0;736;736
0.21946381032466888;0;737;737
0.007247705943882465;0;738;738
0.09429971128702164;0;739;739
0.06878410279750824;0;740;740
0.21197961270809174;0;741;741
0.3344953656196594;0;742;742
0.20782282948493958;0;743;743
0.07364580035209656;0;744;744
0.1282353401184082;0;745;745
0.10523001849651337;0;746;746
0.2096809446811676;0;747;747
0.6983636617660522;0;748;748
0.018424175679683685;0;749;749
0.05262545868754387;0;750;750
0.06250432878732681;0;751;751
0.012380683794617653;0;752;752
0.009891323745250702;0;753;753
0.008738207630813122;0;754;754
0.048354558646678925;0;755;755
0.31783050298690796;0;756;756
0.04224299639463425;0;757;757
0.031295232474803925;0;758;758
0.015864195302128792;0;759;759
0.004290615674108267;0;760;760
0.032949261367321014;0;761;761
0.07558191567659378;0;762;762
0.1704476922750473;0;763;763
0.021742364391684532;0;764;764
0.004574987106025219;0;765;765
0.13787809014320374;0;766;766
0.007539437152445316;0;767;767
0.05156189948320389;0;768;768
0.05052274838089943;0;769;769
0.011905403807759285;0;770;770
0.04157942533493042;0;771;771
0.009291674941778183;0;772;772
0.06389646232128143;0;773;773
0.8810786604881287;0;774;774
0.0046434560790658;0;775;775
0.8516277074813843;0;776;776
0.10301807522773743;0;777;777
0.018096666783094406;0;778;778
0.9446253180503845;0;779;779
0.03566950932145119;0;780;780
0.47069251537323;0;781;781
0.22766399383544922;0;782;782
0.05296282470226288;0;783;783
0.007180714979767799;0;784;784
1.3270119428634644;0;785;785
0.6355209350585938;0;786;786
0.060013748705387115;0;787;787
0.15057450532913208;0;788;788
0.0052453442476689816;0;789;789
0.0916747897863388;0;790;790
0.030839115381240845;0;791;791
0.21820580959320068;0;792;792
0.16746942698955536;0;793;793
0.2742994725704193;0;794;794
0.0909668430685997;0;795;795
0.05863355100154877;0;796;796
0.36205393075942993;0;797;797
0.03729090839624405;0;798;798
0.10107889026403427;0;799;799
0.13441674411296844;0;800;800
0.013828900642693043;0;801;801
0.09915490448474884;0;802;802
0.14101354777812958;0;803;803
0.3472995162010193;0;804;804
0.07720158994197845;0;805;805
0.3941883444786072;0;806;806
0.5313721299171448;0;807;807
0.11104558408260345;0;808;808
0.18348783254623413;0;809;809
0.0688055232167244;0;810;810
0.02611003816127777;0;811;811
0.09602613747119904;0;812;812
0.8936903476715088;0;813;813
0.1350925862789154;0;814;814
0.08412637561559677;0;815;815
0.037040527909994125;0;816;816
0.024348320439457893;0;817;817
0.2147376835346222;0;818;818
0.013980132527649403;0;819;819
0.048991747200489044;0;820;820
0.8417034149169922;0;821;821
0.009851690381765366;0;822;822
0.07021088898181915;0;823;823
0.2015395313501358;0;824;824
0.74498051404953;0;825;825
0.021344222128391266;0;826;826
0.062408447265625;0;827;827
0.15371479094028473;0;828;828
0.08289676904678345;0;829;829
0.10595417022705078;0;830;830
0.08654864877462387;0;831;831
0.06821901351213455;0;832;832
0.1345350444316864;0;833;833
0.01134368684142828;0;834;834
0.08395388722419739;0;835;835
0.1773766130208969;0;836;836
0.17455123364925385;0;837;837
0.10333369672298431;0;838;838
0.3483934998512268;0;839;839
0.10677739977836609;0;840;840
0.07950542867183685;0;841;841
0.035409994423389435;0;842;842
0.09843172878026962;0;843;843
0.034490108489990234;0;844;844
0.0039411261677742004;0;845;845
0.11788209527730942;0;846;846
0.061939530074596405;0;847;847
0.07687496393918991;0;848;848
0.10946930944919586;0;849;849
0.03757418692111969;0;850;850
0.5578141808509827;0;851;851
0.04249650985002518;0;852;852
0.048479966819286346;0;853;853
0.02614598348736763;0;854;854
0.01786649040877819;0;855;855
0.252372145652771;0;856;856
0.020609935745596886;0;857;857
0.0388215035200119;0;858;858
0.2933850884437561;0;859;859
0.1825352907180786;0;860;860
0.4208710193634033;0;861;861
0.11726135015487671;0;862;862
0.15030886232852936;0;863;863
0.23240938782691956;0;864;864
0.032786764204502106;0;865;865
0.007989305071532726;0;866;866
0.05127390846610069;0;867;867
0.1773662269115448;0;868;868
0.05645161494612694;0;869;869
0.3700288236141205;0;870;870
0.13620373606681824;0;871;871
0.03705982118844986;0;872;872
0.4512990117073059;0;873;873
0.08493909239768982;0;874;874
0.016416847705841064;0;875;875
0.007367422338575125;0;876;876
0.0351623110473156;0;877;877
0.01659274846315384;0;878;878
0.16143092513084412;0;879;879
0.010419880039989948;0;880;880
0.007889453321695328;0;881;881
0.03755582496523857;0;882;882
0.010487372055649757;0;883;883
0.10160854458808899;0;884;884
0.0030503738671541214;0;885;885
0.07319259643554688;0;886;886
0.13575538992881775;0;887;887
0.13278897106647491;0;888;888
0.0034068129025399685;0;889;889
0.02773798257112503;0;890;890
0.016913149505853653;0;891;891
0.002442709170281887;0;892;892
0.0438137911260128;0;893;893
0.10985216498374939;0;894;894
0.1836729794740677;0;895;895
0.15584546327590942;0;896;896
0.09561049938201904;0;897;897
0.633266270160675;0;898;898
0.013320233672857285;0;899;899
1.40749990940094;0;900;900
1.1179864406585693;0;901;901
0.025550957769155502;0;902;902
0.25760525465011597;0;903;903
0.08583184331655502;0;904;904
0.04442587494850159;0;905;905
0.03609419986605644;0;906;906
0.10006007552146912;0;907;907
0.02602386102080345;0;908;908
0.038049809634685516;0;909;909
0.08361924439668655;0;910;910
0.12764975428581238;0;911;911
0.029470156878232956;0;912;912
0.00967597309499979;0;913;913
0.6029187440872192;0;914;914
0.04884824529290199;0;915;915
0.5874237418174744;0;916;916
0.023879854008555412;0;917;917
0.22657790780067444;0;918;918
0.00757702998816967;0;919;919
0.008929108269512653;0;920;920
0.033600807189941406;0;921;921
1.098724365234375;0;922;922
0.024642322212457657;0;923;923
0.44298627972602844;0;924;924
0.12107987701892853;0;925;925
0.7718218564987183;0;926;926
0.11704165488481522;0;927;927
0.09443958848714828;0;928;928
0.10479772090911865;0;929;929
0.2029356211423874;0;930;930
0.10695705562829971;0;931;931
0.12664678692817688;0;932;932
