loss_avg;epoch;iteration;global_iteration
2.2895596027374268;0;1;1
2.538437843322754;0;2;2
2.4897818565368652;0;3;3
2.0759968757629395;0;4;4
1.9304430484771729;0;5;5
2.2281486988067627;0;6;6
1.9927973747253418;0;7;7
2.261702299118042;0;8;8
2.0927271842956543;0;9;9
1.7786414623260498;0;10;10
1.8236429691314697;0;11;11
1.84721040725708;0;12;12
1.8279576301574707;0;13;13
1.451836347579956;0;14;14
1.4126338958740234;0;15;15
1.418996810913086;0;16;16
1.4230948686599731;0;17;17
1.0151338577270508;0;18;18
1.0850346088409424;0;19;19
1.2972743511199951;0;20;20
0.9196350574493408;0;21;21
1.0067723989486694;0;22;22
0.7691877484321594;0;23;23
0.9144972562789917;0;24;24
0.7940772175788879;0;25;25
0.8517639636993408;0;26;26
0.5681580901145935;0;27;27
0.902990996837616;0;28;28
0.632504940032959;0;29;29
0.6094037890434265;0;30;30
0.6635481119155884;0;31;31
0.39749714732170105;0;32;32
0.45825809240341187;0;33;33
0.41522103548049927;0;34;34
0.4431329667568207;0;35;35
0.37654489278793335;0;36;36
0.33710771799087524;0;37;37
0.4511847198009491;0;38;38
0.41325902938842773;0;39;39
0.2846146523952484;0;40;40
0.92661452293396;0;41;41
0.6438576579093933;0;42;42
0.29798614978790283;0;43;43
0.4153589904308319;0;44;44
0.6028621196746826;0;45;45
0.749467134475708;0;46;46
0.3931880593299866;0;47;47
0.5608624219894409;0;48;48
0.317783385515213;0;49;49
0.2845962345600128;0;50;50
0.38407933712005615;0;51;51
0.5013543963432312;0;52;52
0.5174350738525391;0;53;53
0.31135886907577515;0;54;54
0.5023528337478638;0;55;55
0.23770326375961304;0;56;56
0.3014830946922302;0;57;57
0.22793038189411163;0;58;58
0.3527643084526062;0;59;59
0.39325791597366333;0;60;60
0.6942772269248962;0;61;61
0.6371358633041382;0;62;62
0.19235435128211975;0;63;63
0.22392773628234863;0;64;64
0.1891685128211975;0;65;65
0.33530116081237793;0;66;66
0.479459285736084;0;67;67
0.20464655756950378;0;68;68
0.2756425142288208;0;69;69
0.24335280060768127;0;70;70
0.25288867950439453;0;71;71
0.19875459372997284;0;72;72
0.39996686577796936;0;73;73
0.29233333468437195;0;74;74
0.2128646969795227;0;75;75
0.10357458889484406;0;76;76
0.46180498600006104;0;77;77
0.2525554597377777;0;78;78
0.20463930070400238;0;79;79
0.21552827954292297;0;80;80
0.713627815246582;0;81;81
0.7706494331359863;0;82;82
0.24134358763694763;0;83;83
0.56736820936203;0;84;84
0.2529875636100769;0;85;85
0.11054904013872147;0;86;86
0.23467130959033966;0;87;87
0.1532815396785736;0;88;88
0.3256540894508362;0;89;89
0.4341495931148529;0;90;90
0.2921338975429535;0;91;91
0.3713693618774414;0;92;92
0.5280956625938416;0;93;93
0.24050715565681458;0;94;94
0.23163583874702454;0;95;95
0.21121230721473694;0;96;96
0.24518749117851257;0;97;97
0.14201566576957703;0;98;98
0.13409121334552765;0;99;99
0.3501729667186737;0;100;100
0.16192597150802612;0;101;101
0.14949193596839905;0;102;102
0.19714435935020447;0;103;103
0.3742233216762543;0;104;104
0.3232664465904236;0;105;105
0.19852939248085022;0;106;106
0.302951455116272;0;107;107
0.4494675099849701;0;108;108
0.35125967860221863;0;109;109
0.3604579567909241;0;110;110
0.14967793226242065;0;111;111
0.3568762540817261;0;112;112
0.12255991250276566;0;113;113
0.11847616732120514;0;114;114
0.26931339502334595;0;115;115
0.4997398555278778;0;116;116
0.16480553150177002;0;117;117
0.08994420617818832;0;118;118
0.1879092901945114;0;119;119
0.2773125171661377;0;120;120
0.18298666179180145;0;121;121
0.2577436566352844;0;122;122
0.21700382232666016;0;123;123
0.16846239566802979;0;124;124
0.1883590817451477;0;125;125
0.5567686557769775;0;126;126
0.13073956966400146;0;127;127
0.1836821287870407;0;128;128
0.6417534351348877;0;129;129
0.07103197276592255;0;130;130
0.26935476064682007;0;131;131
0.1350204348564148;0;132;132
0.2730768918991089;0;133;133
0.05465726554393768;0;134;134
0.09330277144908905;0;135;135
0.5252187252044678;0;136;136
0.7288877964019775;0;137;137
0.09095657616853714;0;138;138
0.16913314163684845;0;139;139
0.2163826823234558;0;140;140
0.6247560381889343;0;141;141
0.6257591843605042;0;142;142
0.09672359377145767;0;143;143
0.3105742931365967;0;144;144
0.14809048175811768;0;145;145
0.07572607696056366;0;146;146
0.7915501594543457;0;147;147
